"","Code","MAGNITUD","ANO","MES","MONTHLYMAX","Station","Longitude","Latitude"
"13903",28079035,12,2013,2,222,"Pza. del Carmen",-3.7031662,40.4192091
"13904",28079035,12,2004,8,153,"Pza. del Carmen",-3.7031662,40.4192091
"13905",28079035,12,2004,9,269,"Pza. del Carmen",-3.7031662,40.4192091
"13906",28079035,7,2005,6,23,"Pza. del Carmen",-3.7031662,40.4192091
"13907",28079035,12,2004,11,475,"Pza. del Carmen",-3.7031662,40.4192091
"13908",28079035,7,2005,8,69,"Pza. del Carmen",-3.7031662,40.4192091
"13909",28079035,7,2005,9,86,"Pza. del Carmen",-3.7031662,40.4192091
"13910",28079035,7,2005,10,162,"Pza. del Carmen",-3.7031662,40.4192091
"13911",28079035,7,2005,11,240,"Pza. del Carmen",-3.7031662,40.4192091
"13912",28079035,7,2005,12,209,"Pza. del Carmen",-3.7031662,40.4192091
"13913",28079035,8,2005,1,117,"Pza. del Carmen",-3.7031662,40.4192091
"13914",28079035,8,2005,2,101,"Pza. del Carmen",-3.7031662,40.4192091
"13915",28079035,12,2012,6,88,"Pza. del Carmen",-3.7031662,40.4192091
"13916",28079035,12,2012,7,97,"Pza. del Carmen",-3.7031662,40.4192091
"13917",28079035,12,2012,8,145,"Pza. del Carmen",-3.7031662,40.4192091
"13918",28079035,12,2012,9,141,"Pza. del Carmen",-3.7031662,40.4192091
"13919",28079035,12,2012,10,221,"Pza. del Carmen",-3.7031662,40.4192091
"13920",28079035,12,2012,11,205,"Pza. del Carmen",-3.7031662,40.4192091
"13921",28079035,12,2012,12,315,"Pza. del Carmen",-3.7031662,40.4192091
"13922",28079035,14,2012,1,22,"Pza. del Carmen",-3.7031662,40.4192091
"13923",28079035,8,2005,12,89,"Pza. del Carmen",-3.7031662,40.4192091
"13924",28079035,14,2007,4,60,"Pza. del Carmen",-3.7031662,40.4192091
"13925",28079035,14,2007,3,57,"Pza. del Carmen",-3.7031662,40.4192091
"13926",28079035,7,2001,1,149,"Pza. del Carmen",-3.7031662,40.4192091
"13927",28079035,1,2003,1,63,"Pza. del Carmen",-3.7031662,40.4192091
"13928",28079035,1,2003,2,35,"Pza. del Carmen",-3.7031662,40.4192091
"13929",28079035,1,2003,3,30,"Pza. del Carmen",-3.7031662,40.4192091
"13930",28079035,1,2003,4,16,"Pza. del Carmen",-3.7031662,40.4192091
"13931",28079035,1,2003,5,11,"Pza. del Carmen",-3.7031662,40.4192091
"13932",28079035,14,2007,12,25,"Pza. del Carmen",-3.7031662,40.4192091
"13933",28079035,1,2003,7,13,"Pza. del Carmen",-3.7031662,40.4192091
"13934",28079035,1,2003,9,14,"Pza. del Carmen",-3.7031662,40.4192091
"13935",28079035,1,2003,10,15,"Pza. del Carmen",-3.7031662,40.4192091
"13936",28079035,1,2003,11,32,"Pza. del Carmen",-3.7031662,40.4192091
"13937",28079035,1,2003,12,47,"Pza. del Carmen",-3.7031662,40.4192091
"13938",28079035,6,2003,1,2,"Pza. del Carmen",-3.7031662,40.4192091
"13939",28079035,6,2003,2,1.1,"Pza. del Carmen",-3.7031662,40.4192091
"13940",28079035,6,2003,3,1.5,"Pza. del Carmen",-3.7031662,40.4192091
"13941",28079035,6,2003,4,0.8,"Pza. del Carmen",-3.7031662,40.4192091
"13942",28079035,6,2003,5,0.9,"Pza. del Carmen",-3.7031662,40.4192091
"13943",28079035,1,2001,1,62,"Pza. del Carmen",-3.7031662,40.4192091
"13944",28079035,14,2005,9,55,"Pza. del Carmen",-3.7031662,40.4192091
"13945",28079035,14,2005,10,48,"Pza. del Carmen",-3.7031662,40.4192091
"13946",28079035,14,2005,11,34,"Pza. del Carmen",-3.7031662,40.4192091
"13947",28079035,14,2005,12,37,"Pza. del Carmen",-3.7031662,40.4192091
"13948",28079035,6,2017,11,0.7,"Pza. del Carmen",-3.7031662,40.4192091
"13949",28079035,6,2017,12,0.9,"Pza. del Carmen",-3.7031662,40.4192091
"13950",28079035,7,2017,1,109,"Pza. del Carmen",-3.7031662,40.4192091
"13951",28079035,7,2017,2,62,"Pza. del Carmen",-3.7031662,40.4192091
"13952",28079035,7,2017,3,123,"Pza. del Carmen",-3.7031662,40.4192091
"13953",28079035,7,2017,4,30,"Pza. del Carmen",-3.7031662,40.4192091
"13954",28079035,7,2017,5,24,"Pza. del Carmen",-3.7031662,40.4192091
"13955",28079035,7,2017,6,20,"Pza. del Carmen",-3.7031662,40.4192091
"13956",28079035,6,2001,3,1.1,"Pza. del Carmen",-3.7031662,40.4192091
"13957",28079035,6,2001,4,0.8,"Pza. del Carmen",-3.7031662,40.4192091
"13958",28079035,6,2001,5,1,"Pza. del Carmen",-3.7031662,40.4192091
"13959",28079035,6,2001,6,1.2,"Pza. del Carmen",-3.7031662,40.4192091
"13960",28079035,6,2001,7,0.9,"Pza. del Carmen",-3.7031662,40.4192091
"13961",28079035,6,2001,8,1.2,"Pza. del Carmen",-3.7031662,40.4192091
"13962",28079035,6,2001,9,1,"Pza. del Carmen",-3.7031662,40.4192091
"13963",28079035,6,2001,10,1.9,"Pza. del Carmen",-3.7031662,40.4192091
"13964",28079035,6,2001,11,2.2,"Pza. del Carmen",-3.7031662,40.4192091
"13965",28079035,6,2001,12,3.1,"Pza. del Carmen",-3.7031662,40.4192091
"13966",28079035,12,2015,10,207,"Pza. del Carmen",-3.7031662,40.4192091
"13967",28079035,7,2001,2,170,"Pza. del Carmen",-3.7031662,40.4192091
"13968",28079035,7,2001,3,82,"Pza. del Carmen",-3.7031662,40.4192091
"13969",28079035,7,2001,4,77,"Pza. del Carmen",-3.7031662,40.4192091
"13970",28079035,1,2004,1,37,"Pza. del Carmen",-3.7031662,40.4192091
"13971",28079035,1,2004,2,27,"Pza. del Carmen",-3.7031662,40.4192091
"13972",28079035,1,2004,3,27,"Pza. del Carmen",-3.7031662,40.4192091
"13973",28079035,1,2004,4,15,"Pza. del Carmen",-3.7031662,40.4192091
"13974",28079035,1,2004,5,10,"Pza. del Carmen",-3.7031662,40.4192091
"13975",28079035,1,2004,6,8,"Pza. del Carmen",-3.7031662,40.4192091
"13976",28079035,12,2003,1,474,"Pza. del Carmen",-3.7031662,40.4192091
"13977",28079035,12,2003,2,225,"Pza. del Carmen",-3.7031662,40.4192091
"13978",28079035,12,2003,3,286,"Pza. del Carmen",-3.7031662,40.4192091
"13979",28079035,12,2003,4,157,"Pza. del Carmen",-3.7031662,40.4192091
"13980",28079035,12,2003,5,165,"Pza. del Carmen",-3.7031662,40.4192091
"13981",28079035,12,2003,6,133,"Pza. del Carmen",-3.7031662,40.4192091
"13982",28079035,6,2004,2,1.5,"Pza. del Carmen",-3.7031662,40.4192091
"13983",28079035,6,2004,3,1,"Pza. del Carmen",-3.7031662,40.4192091
"13984",28079035,6,2004,4,0.9,"Pza. del Carmen",-3.7031662,40.4192091
"13985",28079035,6,2004,5,0.7,"Pza. del Carmen",-3.7031662,40.4192091
"13986",28079035,6,2004,6,0.7,"Pza. del Carmen",-3.7031662,40.4192091
"13987",28079035,6,2004,7,0.6,"Pza. del Carmen",-3.7031662,40.4192091
"13988",28079035,6,2004,8,0.6,"Pza. del Carmen",-3.7031662,40.4192091
"13989",28079035,6,2004,9,1,"Pza. del Carmen",-3.7031662,40.4192091
"13990",28079035,6,2004,10,1.4,"Pza. del Carmen",-3.7031662,40.4192091
"13991",28079035,6,2011,4,0.6,"Pza. del Carmen",-3.7031662,40.4192091
"13992",28079035,6,2011,5,0.4,"Pza. del Carmen",-3.7031662,40.4192091
"13993",28079035,6,2011,6,0.4,"Pza. del Carmen",-3.7031662,40.4192091
"13994",28079035,6,2011,7,0.4,"Pza. del Carmen",-3.7031662,40.4192091
"13995",28079035,7,2004,3,101,"Pza. del Carmen",-3.7031662,40.4192091
"13996",28079035,6,2011,9,0.5,"Pza. del Carmen",-3.7031662,40.4192091
"13997",28079035,6,2013,11,0.9,"Pza. del Carmen",-3.7031662,40.4192091
"13998",28079035,6,2013,12,1.1,"Pza. del Carmen",-3.7031662,40.4192091
"13999",28079035,7,2013,1,135,"Pza. del Carmen",-3.7031662,40.4192091
"14000",28079035,7,2013,2,100,"Pza. del Carmen",-3.7031662,40.4192091
"14001",28079035,7,2013,3,35,"Pza. del Carmen",-3.7031662,40.4192091
"14002",28079035,7,2013,4,29,"Pza. del Carmen",-3.7031662,40.4192091
"14003",28079035,12,2015,7,97,"Pza. del Carmen",-3.7031662,40.4192091
"14004",28079035,1,2005,3,36,"Pza. del Carmen",-3.7031662,40.4192091
"14005",28079035,12,2015,9,124,"Pza. del Carmen",-3.7031662,40.4192091
"14006",28079035,8,2017,4,60,"Pza. del Carmen",-3.7031662,40.4192091
"14007",28079035,7,2013,9,54,"Pza. del Carmen",-3.7031662,40.4192091
"14008",28079035,12,2015,12,386,"Pza. del Carmen",-3.7031662,40.4192091
"14009",28079035,14,2015,1,53,"Pza. del Carmen",-3.7031662,40.4192091
"14010",28079035,14,2015,2,57,"Pza. del Carmen",-3.7031662,40.4192091
"14011",28079035,1,2005,10,12,"Pza. del Carmen",-3.7031662,40.4192091
"14012",28079035,14,2015,4,74,"Pza. del Carmen",-3.7031662,40.4192091
"14013",28079035,14,2015,5,79,"Pza. del Carmen",-3.7031662,40.4192091
"14014",28079035,14,2015,6,96,"Pza. del Carmen",-3.7031662,40.4192091
"14015",28079035,14,2015,7,103,"Pza. del Carmen",-3.7031662,40.4192091
"14016",28079035,6,2005,3,1.2,"Pza. del Carmen",-3.7031662,40.4192091
"14017",28079035,14,2011,2,53,"Pza. del Carmen",-3.7031662,40.4192091
"14018",28079035,6,2005,5,0.7,"Pza. del Carmen",-3.7031662,40.4192091
"14019",28079035,14,2015,11,46,"Pza. del Carmen",-3.7031662,40.4192091
"14020",28079035,14,2015,12,24,"Pza. del Carmen",-3.7031662,40.4192091
"14021",28079035,7,2012,11,91,"Pza. del Carmen",-3.7031662,40.4192091
"14022",28079035,7,2012,12,153,"Pza. del Carmen",-3.7031662,40.4192091
"14023",28079035,8,2007,3,107,"Pza. del Carmen",-3.7031662,40.4192091
"14024",28079035,8,2007,4,84,"Pza. del Carmen",-3.7031662,40.4192091
"14025",28079035,12,2013,3,105,"Pza. del Carmen",-3.7031662,40.4192091
"14026",28079035,12,2013,4,90,"Pza. del Carmen",-3.7031662,40.4192091
"14027",28079035,12,2004,10,286,"Pza. del Carmen",-3.7031662,40.4192091
"14028",28079035,12,2013,6,70,"Pza. del Carmen",-3.7031662,40.4192091
"14029",28079035,12,2004,12,685,"Pza. del Carmen",-3.7031662,40.4192091
"14030",28079035,14,2004,1,41,"Pza. del Carmen",-3.7031662,40.4192091
"14031",28079035,14,2004,2,35,"Pza. del Carmen",-3.7031662,40.4192091
"14032",28079035,14,2004,3,59,"Pza. del Carmen",-3.7031662,40.4192091
"14033",28079035,14,2004,4,67,"Pza. del Carmen",-3.7031662,40.4192091
"14034",28079035,14,2004,5,72,"Pza. del Carmen",-3.7031662,40.4192091
"14035",28079035,14,2004,6,82,"Pza. del Carmen",-3.7031662,40.4192091
"14036",28079035,8,2005,3,115,"Pza. del Carmen",-3.7031662,40.4192091
"14037",28079035,8,2005,4,90,"Pza. del Carmen",-3.7031662,40.4192091
"14038",28079035,8,2005,5,43,"Pza. del Carmen",-3.7031662,40.4192091
"14039",28079035,8,2005,6,80,"Pza. del Carmen",-3.7031662,40.4192091
"14040",28079035,8,2005,7,71,"Pza. del Carmen",-3.7031662,40.4192091
"14041",28079035,8,2005,8,89,"Pza. del Carmen",-3.7031662,40.4192091
"14042",28079035,8,2005,9,100,"Pza. del Carmen",-3.7031662,40.4192091
"14043",28079035,8,2005,10,119,"Pza. del Carmen",-3.7031662,40.4192091
"14044",28079035,8,2005,11,123,"Pza. del Carmen",-3.7031662,40.4192091
"14045",28079035,14,2013,12,59,"Pza. del Carmen",-3.7031662,40.4192091
"14046",28079035,1,2005,4,13,"Pza. del Carmen",-3.7031662,40.4192091
"14047",28079035,8,2017,5,69,"Pza. del Carmen",-3.7031662,40.4192091
"14048",28079035,8,2017,6,68,"Pza. del Carmen",-3.7031662,40.4192091
"14049",28079035,8,2017,7,78,"Pza. del Carmen",-3.7031662,40.4192091
"14050",28079035,8,2017,8,59,"Pza. del Carmen",-3.7031662,40.4192091
"14051",28079035,7,2001,5,85,"Pza. del Carmen",-3.7031662,40.4192091
"14052",28079035,7,2001,6,58,"Pza. del Carmen",-3.7031662,40.4192091
"14053",28079035,1,2003,6,12,"Pza. del Carmen",-3.7031662,40.4192091
"14054",28079035,8,2003,10,80,"Pza. del Carmen",-3.7031662,40.4192091
"14055",28079035,8,2003,11,98,"Pza. del Carmen",-3.7031662,40.4192091
"14056",28079035,8,2003,12,107,"Pza. del Carmen",-3.7031662,40.4192091
"14057",28079035,1,2011,1,26,"Pza. del Carmen",-3.7031662,40.4192091
"14058",28079035,1,2016,1,13,"Pza. del Carmen",-3.7031662,40.4192091
"14059",28079035,14,2006,2,49,"Pza. del Carmen",-3.7031662,40.4192091
"14060",28079035,14,2006,3,55,"Pza. del Carmen",-3.7031662,40.4192091
"14061",28079035,14,2006,4,65,"Pza. del Carmen",-3.7031662,40.4192091
"14062",28079035,14,2006,5,64,"Pza. del Carmen",-3.7031662,40.4192091
"14063",28079035,14,2006,6,85,"Pza. del Carmen",-3.7031662,40.4192091
"14064",28079035,14,2006,7,86,"Pza. del Carmen",-3.7031662,40.4192091
"14065",28079035,1,2001,2,75,"Pza. del Carmen",-3.7031662,40.4192091
"14066",28079035,1,2001,3,42,"Pza. del Carmen",-3.7031662,40.4192091
"14067",28079035,1,2001,4,26,"Pza. del Carmen",-3.7031662,40.4192091
"14068",28079035,6,2017,10,0.6,"Pza. del Carmen",-3.7031662,40.4192091
"14069",28079035,1,2016,11,17,"Pza. del Carmen",-3.7031662,40.4192091
"14070",28079035,1,2016,12,19,"Pza. del Carmen",-3.7031662,40.4192091
"14071",28079035,6,2016,1,0.7,"Pza. del Carmen",-3.7031662,40.4192091
"14072",28079035,6,2016,2,0.8,"Pza. del Carmen",-3.7031662,40.4192091
"14073",28079035,1,2011,1,26,"Pza. del Carmen",-3.7031662,40.4192091
"14074",28079035,1,2011,2,29,"Pza. del Carmen",-3.7031662,40.4192091
"14075",28079035,1,2011,3,16,"Pza. del Carmen",-3.7031662,40.4192091
"14076",28079035,1,2011,4,13,"Pza. del Carmen",-3.7031662,40.4192091
"14077",28079035,7,2017,7,29,"Pza. del Carmen",-3.7031662,40.4192091
"14078",28079035,7,2017,8,16,"Pza. del Carmen",-3.7031662,40.4192091
"14079",28079035,7,2017,9,32,"Pza. del Carmen",-3.7031662,40.4192091
"14080",28079035,7,2017,10,105,"Pza. del Carmen",-3.7031662,40.4192091
"14081",28079035,7,2017,11,171,"Pza. del Carmen",-3.7031662,40.4192091
"14082",28079035,7,2017,12,143,"Pza. del Carmen",-3.7031662,40.4192091
"14083",28079035,8,2017,1,83,"Pza. del Carmen",-3.7031662,40.4192091
"14084",28079035,8,2017,2,74,"Pza. del Carmen",-3.7031662,40.4192091
"14085",28079035,8,2017,3,80,"Pza. del Carmen",-3.7031662,40.4192091
"14086",28079035,14,2007,2,51,"Pza. del Carmen",-3.7031662,40.4192091
"14087",28079035,1,2005,5,9,"Pza. del Carmen",-3.7031662,40.4192091
"14088",28079035,12,2015,11,343,"Pza. del Carmen",-3.7031662,40.4192091
"14089",28079035,1,2005,7,9,"Pza. del Carmen",-3.7031662,40.4192091
"14090",28079035,1,2005,8,9,"Pza. del Carmen",-3.7031662,40.4192091
"14091",28079035,1,2005,9,10,"Pza. del Carmen",-3.7031662,40.4192091
"14092",28079035,12,2011,8,138,"Pza. del Carmen",-3.7031662,40.4192091
"14093",28079035,8,2003,9,104,"Pza. del Carmen",-3.7031662,40.4192091
"14094",28079035,1,2005,12,36,"Pza. del Carmen",-3.7031662,40.4192091
"14095",28079035,6,2005,1,1.7,"Pza. del Carmen",-3.7031662,40.4192091
"14096",28079035,6,2005,2,1.4,"Pza. del Carmen",-3.7031662,40.4192091
"14097",28079035,14,2011,1,38,"Pza. del Carmen",-3.7031662,40.4192091
"14098",28079035,1,2011,2,29,"Pza. del Carmen",-3.7031662,40.4192091
"14099",28079035,1,2011,3,16,"Pza. del Carmen",-3.7031662,40.4192091
"14100",28079035,1,2011,4,13,"Pza. del Carmen",-3.7031662,40.4192091
"14101",28079035,1,2011,5,9,"Pza. del Carmen",-3.7031662,40.4192091
"14102",28079035,1,2011,6,9,"Pza. del Carmen",-3.7031662,40.4192091
"14103",28079035,12,2003,7,168,"Pza. del Carmen",-3.7031662,40.4192091
"14104",28079035,12,2003,8,156,"Pza. del Carmen",-3.7031662,40.4192091
"14105",28079035,8,2001,7,109,"Pza. del Carmen",-3.7031662,40.4192091
"14106",28079035,8,2001,8,90,"Pza. del Carmen",-3.7031662,40.4192091
"14107",28079035,8,2001,9,99,"Pza. del Carmen",-3.7031662,40.4192091
"14108",28079035,1,2011,12,13,"Pza. del Carmen",-3.7031662,40.4192091
"14109",28079035,6,2011,1,0.9,"Pza. del Carmen",-3.7031662,40.4192091
"14110",28079035,6,2011,2,0.9,"Pza. del Carmen",-3.7031662,40.4192091
"14111",28079035,6,2011,3,0.5,"Pza. del Carmen",-3.7031662,40.4192091
"14112",28079035,6,2013,5,0.4,"Pza. del Carmen",-3.7031662,40.4192091
"14113",28079035,6,2013,6,0.3,"Pza. del Carmen",-3.7031662,40.4192091
"14114",28079035,6,2013,7,0.4,"Pza. del Carmen",-3.7031662,40.4192091
"14115",28079035,6,2013,8,0.4,"Pza. del Carmen",-3.7031662,40.4192091
"14116",28079035,6,2011,8,0.4,"Pza. del Carmen",-3.7031662,40.4192091
"14117",28079035,6,2013,10,0.7,"Pza. del Carmen",-3.7031662,40.4192091
"14118",28079035,12,2015,1,437,"Pza. del Carmen",-3.7031662,40.4192091
"14119",28079035,12,2015,2,144,"Pza. del Carmen",-3.7031662,40.4192091
"14120",28079035,12,2015,3,229,"Pza. del Carmen",-3.7031662,40.4192091
"14121",28079035,12,2015,4,74,"Pza. del Carmen",-3.7031662,40.4192091
"14122",28079035,12,2015,5,135,"Pza. del Carmen",-3.7031662,40.4192091
"14123",28079035,12,2015,6,106,"Pza. del Carmen",-3.7031662,40.4192091
"14124",28079035,1,2005,2,32,"Pza. del Carmen",-3.7031662,40.4192091
"14125",28079035,12,2011,1,342,"Pza. del Carmen",-3.7031662,40.4192091
"14126",28079035,6,2011,1,0.9,"Pza. del Carmen",-3.7031662,40.4192091
"14127",28079035,7,2016,4,25,"Pza. del Carmen",-3.7031662,40.4192091
"14128",28079035,7,2016,5,24,"Pza. del Carmen",-3.7031662,40.4192091
"14129",28079035,7,2016,6,19,"Pza. del Carmen",-3.7031662,40.4192091
"14130",28079035,7,2016,7,23,"Pza. del Carmen",-3.7031662,40.4192091
"14131",28079035,7,2016,8,19,"Pza. del Carmen",-3.7031662,40.4192091
"14132",28079035,8,2017,9,75,"Pza. del Carmen",-3.7031662,40.4192091
"14133",28079035,1,2005,11,26,"Pza. del Carmen",-3.7031662,40.4192091
"14134",28079035,8,2017,11,77,"Pza. del Carmen",-3.7031662,40.4192091
"14135",28079035,8,2017,12,82,"Pza. del Carmen",-3.7031662,40.4192091
"14136",28079035,12,2017,1,239,"Pza. del Carmen",-3.7031662,40.4192091
"14137",28079035,12,2017,2,163,"Pza. del Carmen",-3.7031662,40.4192091
"14138",28079035,7,2012,3,89,"Pza. del Carmen",-3.7031662,40.4192091
"14139",28079035,14,2011,3,78,"Pza. del Carmen",-3.7031662,40.4192091
"14140",28079035,6,2005,6,0.5,"Pza. del Carmen",-3.7031662,40.4192091
"14141",28079035,6,2005,7,0.6,"Pza. del Carmen",-3.7031662,40.4192091
"14142",28079035,6,2005,8,0.7,"Pza. del Carmen",-3.7031662,40.4192091
"14143",28079035,6,2005,9,0.8,"Pza. del Carmen",-3.7031662,40.4192091
"14144",28079035,8,2012,1,93,"Pza. del Carmen",-3.7031662,40.4192091
"14145",28079035,8,2012,2,87,"Pza. del Carmen",-3.7031662,40.4192091
"14146",28079035,8,2007,5,79,"Pza. del Carmen",-3.7031662,40.4192091
"14147",28079035,8,2007,6,88,"Pza. del Carmen",-3.7031662,40.4192091
"14148",28079035,12,2013,5,80,"Pza. del Carmen",-3.7031662,40.4192091
"14149",28079035,8,2007,8,49,"Pza. del Carmen",-3.7031662,40.4192091
"14150",28079035,12,2013,7,128,"Pza. del Carmen",-3.7031662,40.4192091
"14151",28079035,12,2013,8,72,"Pza. del Carmen",-3.7031662,40.4192091
"14152",28079035,12,2013,9,160,"Pza. del Carmen",-3.7031662,40.4192091
"14153",28079035,12,2013,10,212,"Pza. del Carmen",-3.7031662,40.4192091
"14154",28079035,12,2013,11,272,"Pza. del Carmen",-3.7031662,40.4192091
"14155",28079035,12,2013,12,359,"Pza. del Carmen",-3.7031662,40.4192091
"14156",28079035,14,2013,1,49,"Pza. del Carmen",-3.7031662,40.4192091
"14157",28079035,14,2004,7,80,"Pza. del Carmen",-3.7031662,40.4192091
"14158",28079035,14,2004,8,70,"Pza. del Carmen",-3.7031662,40.4192091
"14159",28079035,14,2004,9,51,"Pza. del Carmen",-3.7031662,40.4192091
"14160",28079035,14,2004,10,50,"Pza. del Carmen",-3.7031662,40.4192091
"14161",28079035,14,2004,11,25,"Pza. del Carmen",-3.7031662,40.4192091
"14162",28079035,14,2004,12,36,"Pza. del Carmen",-3.7031662,40.4192091
"14163",28079035,12,2007,11,329,"Pza. del Carmen",-3.7031662,40.4192091
"14164",28079035,12,2007,12,359,"Pza. del Carmen",-3.7031662,40.4192091
"14165",28079035,14,2007,1,22,"Pza. del Carmen",-3.7031662,40.4192091
"14166",28079035,6,2012,2,0.9,"Pza. del Carmen",-3.7031662,40.4192091
"14167",28079035,12,2011,2,322,"Pza. del Carmen",-3.7031662,40.4192091
"14168",28079035,12,2011,3,143,"Pza. del Carmen",-3.7031662,40.4192091
"14169",28079035,1,2005,6,8,"Pza. del Carmen",-3.7031662,40.4192091
"14170",28079035,12,2011,5,102,"Pza. del Carmen",-3.7031662,40.4192091
"14171",28079035,12,2011,6,80,"Pza. del Carmen",-3.7031662,40.4192091
"14172",28079035,12,2011,7,76,"Pza. del Carmen",-3.7031662,40.4192091
"14173",28079035,8,2017,10,96,"Pza. del Carmen",-3.7031662,40.4192091
"14174",28079035,12,2011,9,149,"Pza. del Carmen",-3.7031662,40.4192091
"14175",28079035,12,2011,10,262,"Pza. del Carmen",-3.7031662,40.4192091
"14176",28079035,12,2011,11,314,"Pza. del Carmen",-3.7031662,40.4192091
"14177",28079035,12,2011,12,374,"Pza. del Carmen",-3.7031662,40.4192091
"14178",28079035,7,2001,9,83,"Pza. del Carmen",-3.7031662,40.4192091
"14179",28079035,7,2001,10,181,"Pza. del Carmen",-3.7031662,40.4192091
"14180",28079035,7,2001,11,289,"Pza. del Carmen",-3.7031662,40.4192091
"14181",28079035,1,2016,2,16,"Pza. del Carmen",-3.7031662,40.4192091
"14182",28079035,1,2016,3,17,"Pza. del Carmen",-3.7031662,40.4192091
"14183",28079035,1,2016,4,21,"Pza. del Carmen",-3.7031662,40.4192091
"14184",28079035,1,2016,5,19,"Pza. del Carmen",-3.7031662,40.4192091
"14185",28079035,1,2016,6,25,"Pza. del Carmen",-3.7031662,40.4192091
"14186",28079035,14,2006,8,83,"Pza. del Carmen",-3.7031662,40.4192091
"14187",28079035,14,2006,9,50,"Pza. del Carmen",-3.7031662,40.4192091
"14188",28079035,6,2017,9,0.5,"Pza. del Carmen",-3.7031662,40.4192091
"14189",28079035,1,2016,10,25,"Pza. del Carmen",-3.7031662,40.4192091
"14190",28079035,8,2009,12,85,"Pza. del Carmen",-3.7031662,40.4192091
"14191",28079035,12,2009,1,361,"Pza. del Carmen",-3.7031662,40.4192091
"14192",28079035,12,2009,2,268,"Pza. del Carmen",-3.7031662,40.4192091
"14193",28079035,12,2009,3,197,"Pza. del Carmen",-3.7031662,40.4192091
"14194",28079035,12,2009,4,170,"Pza. del Carmen",-3.7031662,40.4192091
"14195",28079035,12,2009,5,119,"Pza. del Carmen",-3.7031662,40.4192091
"14196",28079035,12,2009,6,111,"Pza. del Carmen",-3.7031662,40.4192091
"14197",28079035,12,2009,7,128,"Pza. del Carmen",-3.7031662,40.4192091
"14198",28079035,1,2011,5,9,"Pza. del Carmen",-3.7031662,40.4192091
"14199",28079035,1,2011,6,9,"Pza. del Carmen",-3.7031662,40.4192091
"14200",28079035,1,2011,7,9,"Pza. del Carmen",-3.7031662,40.4192091
"14201",28079035,1,2011,8,7,"Pza. del Carmen",-3.7031662,40.4192091
"14202",28079035,1,2011,9,8,"Pza. del Carmen",-3.7031662,40.4192091
"14203",28079035,1,2011,10,8,"Pza. del Carmen",-3.7031662,40.4192091
"14204",28079035,1,2011,11,12,"Pza. del Carmen",-3.7031662,40.4192091
"14205",28079035,1,2011,12,13,"Pza. del Carmen",-3.7031662,40.4192091
"14206",28079035,14,2013,10,54,"Pza. del Carmen",-3.7031662,40.4192091
"14207",28079035,14,2013,11,40,"Pza. del Carmen",-3.7031662,40.4192091
"14208",28079035,14,2009,5,78,"Pza. del Carmen",-3.7031662,40.4192091
"14209",28079035,14,2009,6,87,"Pza. del Carmen",-3.7031662,40.4192091
"14210",28079035,14,2009,7,80,"Pza. del Carmen",-3.7031662,40.4192091
"14211",28079035,14,2009,8,88,"Pza. del Carmen",-3.7031662,40.4192091
"14212",28079035,14,2009,9,91,"Pza. del Carmen",-3.7031662,40.4192091
"14213",28079035,6,2012,9,0.5,"Pza. del Carmen",-3.7031662,40.4192091
"14214",28079035,6,2011,8,0.4,"Pza. del Carmen",-3.7031662,40.4192091
"14215",28079035,6,2011,9,0.5,"Pza. del Carmen",-3.7031662,40.4192091
"14216",28079035,6,2011,10,0.7,"Pza. del Carmen",-3.7031662,40.4192091
"14217",28079035,7,2001,7,59,"Pza. del Carmen",-3.7031662,40.4192091
"14218",28079035,7,2012,2,122,"Pza. del Carmen",-3.7031662,40.4192091
"14219",28079035,8,2014,5,57,"Pza. del Carmen",-3.7031662,40.4192091
"14220",28079035,7,2012,4,35,"Pza. del Carmen",-3.7031662,40.4192091
"14221",28079035,7,2001,12,421,"Pza. del Carmen",-3.7031662,40.4192091
"14222",28079035,8,2001,1,105,"Pza. del Carmen",-3.7031662,40.4192091
"14223",28079035,8,2001,2,132,"Pza. del Carmen",-3.7031662,40.4192091
"14224",28079035,1,2011,7,9,"Pza. del Carmen",-3.7031662,40.4192091
"14225",28079035,1,2011,8,7,"Pza. del Carmen",-3.7031662,40.4192091
"14226",28079035,1,2011,9,8,"Pza. del Carmen",-3.7031662,40.4192091
"14227",28079035,1,2011,10,8,"Pza. del Carmen",-3.7031662,40.4192091
"14228",28079035,1,2011,11,12,"Pza. del Carmen",-3.7031662,40.4192091
"14229",28079035,6,2013,1,0.9,"Pza. del Carmen",-3.7031662,40.4192091
"14230",28079035,6,2013,2,0.7,"Pza. del Carmen",-3.7031662,40.4192091
"14231",28079035,6,2013,3,0.5,"Pza. del Carmen",-3.7031662,40.4192091
"14232",28079035,6,2013,4,0.4,"Pza. del Carmen",-3.7031662,40.4192091
"14233",28079035,8,2015,7,66,"Pza. del Carmen",-3.7031662,40.4192091
"14234",28079035,8,2015,8,65,"Pza. del Carmen",-3.7031662,40.4192091
"14235",28079035,8,2015,9,70,"Pza. del Carmen",-3.7031662,40.4192091
"14236",28079035,8,2015,10,80,"Pza. del Carmen",-3.7031662,40.4192091
"14237",28079035,6,2013,9,0.5,"Pza. del Carmen",-3.7031662,40.4192091
"14238",28079035,8,2015,12,101,"Pza. del Carmen",-3.7031662,40.4192091
"14239",28079035,14,2017,8,67,"Pza. del Carmen",-3.7031662,40.4192091
